account,opportunity_id,sales_agent,deal_stage,product,close_date,close_value,created_on
,I5RR4AGM,Darcel Schlecht,In_Progress,GTXPro,,,2017-05-08
Ontomedia,9S8FCT4P,Daniell Hammack,Won,MGRPFS,2017-06-28,89.0,2017-04-09
,P3IJL299,Lajuana Vencill,In_Progress,MGRPFU,,,2017-09-27
Donware,0RYYGYO6,Hayden Neloms,Won,MGRPFU,2017-10-02,4377.0,2017-07-02
,NVMXWVUO,Daniell Hammack,In_Progress,GTXPro,,,2017-01-13
Initech,FQGXGE0I,Gladys Colclough,In_Progress,MGRPFS,,,2017-07-07
Mathtouch,DZXE0HSN,Maureen Marcano,Won,GTXPlusBasic,2017-07-10,817.0,2017-06-29
,A1G61M4T,Corliss Cosme,In_Progress,GTXBasic,,,2017-08-11
Gekko & Co,37ZBORCB,Rosie Papadopoulos,Lost,GTXBasic,2017-08-19,0.0,2017-08-10
,VKSJIXMC,Niesha Huffines,Lost,MGRPFS,2017-09-02,0.0,2017-08-05
Newex,P7ASXAV6,Reed Clapper,Won,MGRPFS,2017-08-06,71.0,2017-07-07
Sunnamplex,XHJVLD9A,Boris Faz,Lost,GTXPlusPro,2017-09-02,0.0,2017-07-26
,PPRQK9BX,Gladys Colclough,In_Progress,GTXPlusPro,,,2016-12-28
Gekko & Co,RAMI3ZP6,Corliss Cosme,Won,GTXPlusPro,2017-04-07,5148.0,2017-02-25
,IIML57JN,Niesha Huffines,In_Progress,GTXPlusPro,,,2017-12-10
,WWZCYY2Q,Jonathan Berthelot,Lost,GTXPlusBasic,2017-07-01,0.0,2017-05-03
Bluth Company,0MD4N577,Elease Gluck,Won,GTK500U,2017-06-01,27530.0,2017-03-14
Goodsilron,XDDA4JNN,Anna Snelling,Won,GTXPlusBasic,2017-08-08,1136.0,2017-06-11
Doncon,B90ZZ5ZJ,Kami Bicknell,Won,GTXPlusBasic,2017-08-16,1439.0,2017-05-21
,9YE5EW9B,Garret Kinder,Lost,GTXBasic,2017-04-29,0.0,2017-02-13
Cancity,54AYAW5W,Maureen Marcano,Won,GTXPlusBasic,2017-12-10,1256.0,2017-11-03
Domzoom,FMNYI6EE,Niesha Huffines,Lost,GTXPlusBasic,2017-06-26,0.0,2017-04-03
Zencorporation,L56IEDFP,Anna Snelling,Won,MGRPFS,2017-09-11,33.0,2017-09-05
Dontechi,XDHCPU5T,Darcel Schlecht,Won,GTXPro,2017-08-17,5891.0,2017-07-31
Zumgoity,Y95EYO2D,Rosie Papadopoulos,Won,MGRPFS,2017-11-05,73.0,2017-09-21
Genco Pura Olive Oil Company,ANA6U5EW,Violet Mclelland,In_Progress,GTXPlusBasic,,,2017-11-05
,3JOMQ53B,Darcel Schlecht,Lost,GTXPro,2017-09-19,0.0,2017-07-02
,DO0GG2D4,Kary Hendrixson,In_Progress,MGRPFS,,,2017-10-08
Labdrill,1IMPE60V,Moses Frase,Won,MGRPFU,2017-10-07,4935.0,2017-08-29
,J1SFM82A,Vicki Laflamme,In_Progress,GTXPlusBasic,,,2017-03-14
,VJPJKL8N,James Ascencio,In_Progress,GTXPlusPro,,,2017-11-03
Plusstrip,3F089VX2,Zane Levy,Won,GTXBasic,2017-04-29,791.0,2017-04-20
Domzoom,54YJ5S4E,Darcel Schlecht,Lost,GTXPlusBasic,2017-12-14,0.0,2017-08-10
Initech,U7CWNAOX,Darcel Schlecht,Won,GTXPro,2017-09-11,5145.0,2017-09-08
,TRFVT4MS,Hayden Neloms,In_Progress,MGRPFU,,,2017-09-17
Vehement Capital Partners,OMR0W9RW,Kary Hendrixson,Won,GTXPro,2017-08-28,5899.0,2017-08-12
,9NFO5KVX,Kary Hendrixson,In_Progress,GTXBasic,,,2017-05-27
Inity,6UVHAU79,Gladys Colclough,Won,GTXPlusPro,2017-06-05,3866.0,2017-04-16
Newex,VOJPJH6V,Hayden Neloms,Won,MGRPFU,2017-12-26,4495.0,2017-12-17
Bioplex,IR81WY90,Moses Frase,Won,GTXPlusBasic,2017-05-30,967.0,2017-05-25
Warephase,LLQN5TTS,Boris Faz,Won,MGRPFS,2017-05-14,61.0,2017-02-26
,7YHR879S,Marty Freudenburg,In_Progress,GTXPlusBasic,,,2017-06-07
Streethex,6X6RMU33,Darcel Schlecht,Won,GTXPlusBasic,2017-09-01,942.0,2017-08-24
Initech,GWNQKCSW,Jonathan Berthelot,Lost,MGRPFS,2017-05-31,0.0,2017-05-30
Rundofase,VB5W54UX,Kami Bicknell,Won,GTXPlusBasic,2017-09-01,1298.0,2017-08-15
,MKIYKQ8G,Daniell Hammack,Lost,MGRPFS,2017-09-26,0.0,2017-08-03
,SNAWD2OP,Moses Frase,In_Progress,MGRPFU,,,2017-12-03
,SOBE7P41,Reed Clapper,Lost,GTXPro,2017-12-19,0.0,2017-10-30
,R88RKX2Q,Markita Hansen,Lost,MGRPFU,2017-12-19,0.0,2017-12-17
Zencorporation,TKBIVG7M,Darcel Schlecht,Won,GTXPro,2017-05-26,5724.0,2017-03-09
Zotware,BBDA50ZI,James Ascencio,Won,GTXBasic,2017-09-11,689.0,2017-07-17
Sumace,LKDUU5JW,Darcel Schlecht,Won,GTXPlusBasic,2017-06-22,1152.0,2017-06-13
Zoomit,9LAJHEXU,Marty Freudenburg,Won,MGRPFS,2017-11-09,69.0,2017-09-10
,N7L7SPD5,Jonathan Berthelot,Lost,GTXBasic,2017-09-15,0.0,2017-07-15
,3QFGP4MD,Markita Hansen,Lost,MGRPFU,2017-05-24,0.0,2017-03-25
,E0H0ELPU,Anna Snelling,In_Progress,MGRPFS,,,2017-08-23
dambase,ORJ6QCD6,Elease Gluck,Won,GTK500U,2017-08-20,16845.0,2017-08-07
,SYADGOR6,Wilburn Farren,In_Progress,GTXPlusBasic,,,2017-09-14
Isdom,0OL6SLXN,Maureen Marcano,Won,MGRPFU,2017-10-21,3140.0,2017-07-31
,H2MTDOBJ,Cassey Cress,In_Progress,GTXBasic,,,2017-12-15
Hottechi,42LG1HK4,Maureen Marcano,Won,GTXPlusBasic,2017-08-05,1086.0,2017-05-16
,AOY0RBJW,Darcel Schlecht,In_Progress,GTXPlusBasic,,,2017-04-24
,EEZK532G,Donn Cantrell,In_Progress,GTXPro,,,2017-10-02
Donquadtech,K0SY87SE,Markita Hansen,Won,GTXBasic,2017-09-29,654.0,2017-09-28
Dalttechnology,NSMXBB3E,Kami Bicknell,Won,GTXBasic,2017-09-08,560.0,2017-09-05
Wonka Industries,1WXP2PDY,Markita Hansen,Lost,MGRPFU,2017-07-03,0.0,2017-05-14
Newex,3S88382B,Versie Hillebrand,In_Progress,MGRPFS,,,2017-12-15
,JLM6ACSQ,Anna Snelling,In_Progress,MGRPFS,,,2017-05-06
,FAL059FX,Lajuana Vencill,Lost,GTXPlusBasic,2017-09-29,0.0,2017-06-10
Ontomedia,K79XVQWF,Reed Clapper,Won,MGRPFU,2017-08-15,5211.0,2017-06-23
Codehow,0TVP5EE3,Reed Clapper,Won,GTXPro,2017-09-23,4987.0,2017-08-17
Konex,7YE6HZ1Y,Cassey Cress,Won,GTXBasic,2017-08-18,560.0,2017-08-07
Soylent Corp,EE1I4LFW,Gladys Colclough,Won,GTXPlusPro,2017-12-18,6567.0,2017-09-28
Krusty Krab,SCAXS4PI,Zane Levy,Won,GTXPlusPro,2017-09-13,6527.0,2017-07-29
,4231QNLM,Markita Hansen,Lost,MGRPFU,2017-07-13,0.0,2017-06-10
,UFW738FM,Niesha Huffines,In_Progress,GTXPlusBasic,,,2017-12-03
,I2RJLDGZ,Moses Frase,In_Progress,GTXBasic,,,2017-09-22
,TQ9GOHYJ,James Ascencio,Lost,MGRPFS,2017-12-24,0.0,2017-10-07
Betasoloin,QOC1ZLLN,Reed Clapper,Won,MGRPFU,2017-06-29,3867.0,2017-03-22
Isdom,DCEVLMMW,Kami Bicknell,Won,GTXPlusPro,2017-05-18,5940.0,2017-05-13
,I3NOS6FI,Cassey Cress,In_Progress,GTXPlusPro,,,2017-10-28
Finjob,PTD3V0H9,Darcel Schlecht,Won,GTXPro,2017-08-17,5729.0,2017-08-08
Groovestreet,E3UQLV8A,Jonathan Berthelot,Won,GTXPlusBasic,2017-06-16,1232.0,2017-03-12
Kinnamplus,RWW1RV2Y,Darcel Schlecht,Won,GTXPro,2017-08-20,7038.0,2017-08-16
Olivia Pope & Associates,TET3WWC1,Marty Freudenburg,Won,GTXPlusPro,2017-06-24,4950.0,2017-04-04
,4J2RCU83,Elease Gluck,In_Progress,MGRPFS,,,2017-11-01
,8FQ5HPPF,Cassey Cress,In_Progress,GTXPlusBasic,,,2017-06-10
Genco Pura Olive Oil Company,22M90QTR,Daniell Hammack,Won,GTXPro,2017-09-29,6134.0,2017-07-07
Betasoloin,1XZMIGKJ,Reed Clapper,Won,GTXPro,2017-09-14,6487.0,2017-06-10
Gogozoom,WF0JBI1R,Zane Levy,Won,GTXPro,2017-12-14,5254.0,2017-08-25
,EMS4FHGT,Reed Clapper,Lost,GTXPro,2017-04-29,0.0,2017-04-21
Donware,87UN4EPM,Vicki Laflamme,Won,GTXBasic,2017-05-28,797.0,2017-03-20
Inity,IM18Q2JL,Darcel Schlecht,Won,MGRPFS,2017-12-31,45.0,2017-10-01
Zathunicon,IF7TCC29,Maureen Marcano,Won,GTXBasic,2017-09-11,629.0,2017-07-28
Umbrella Corporation,3TKA4LRM,Rosalina Dieter,Won,GTXPro,2017-05-31,6018.0,2017-03-01
,1A41W99J,Hayden Neloms,In_Progress,GTXPlusBasic,,,2017-01-13
Dalttechnology,2VH4BE09,Cassey Cress,Won,GTXBasic,2017-12-21,579.0,2017-11-27
,88KN1EPM,Reed Clapper,In_Progress,GTXBasic,,,2017-05-29
Zencorporation,Z7Q0R405,Jonathan Berthelot,Won,GTXBasic,2017-09-06,667.0,2017-07-25
Opentech,2XES2WR9,Wilburn Farren,Won,GTXPlusBasic,2017-10-09,1100.0,2017-07-23
,S9DD4GPX,Rosalina Dieter,In_Progress,GTXBasic,,,2017-12-04
,PRIUJLB1,Gladys Colclough,Lost,GTXPlusBasic,2017-12-24,0.0,2017-09-27
,0LWREX6Z,Corliss Cosme,Lost,MGRPFU,2017-12-01,0.0,2017-11-28
,V28SO2O0,Lajuana Vencill,In_Progress,GTXPro,,,2016-12-11
,QJVMPOWS,Wilburn Farren,In_Progress,GTXPlusBasic,,,2017-12-04
,AL5UIADG,Jonathan Berthelot,In_Progress,GTXBasic,,,2017-11-11
Newex,73ZD8ZCF,Cassey Cress,Won,GTXPro,2017-08-26,5910.0,2017-08-21
,ZPNX7GHN,James Ascencio,In_Progress,GTXPlusBasic,,,2017-10-22
Cyberdyne Systems,IL3BYJ74,Versie Hillebrand,Won,MGRPFU,2017-12-04,4406.0,2017-10-09
Zoomit,MON1RBB1,Versie Hillebrand,Won,MGRPFS,2017-07-02,86.0,2017-05-02
Betatech,X9LXC61S,Donn Cantrell,Lost,GTXPro,2017-06-23,0.0,2017-06-22
Dalttechnology,T36WYYBO,Violet Mclelland,Won,GTXPlusPro,2017-12-24,6575.0,2017-10-04
The New York Inquirer,UZ5MEX46,Corliss Cosme,Won,MGRPFU,2017-08-06,4618.0,2017-05-11
,34ADHWTV,Jonathan Berthelot,In_Progress,GTXBasic,,,2017-06-23
,8HXIP6Z0,Marty Freudenburg,In_Progress,GTXBasic,,,2017-12-09
,E0ENEZMQ,Vicki Laflamme,In_Progress,GTXPro,,,2017-12-16
,SZGRI9KR,James Ascencio,Lost,GTXBasic,2017-08-08,0.0,2017-05-12
Stanredtax,2OTZPQCJ,Zane Levy,Won,GTXPlusBasic,2017-09-07,964.0,2017-08-31
,E03UESKW,Darcel Schlecht,Lost,GTXPlusPro,2017-11-20,0.0,2017-09-09
,IKBE8FQZ,Daniell Hammack,In_Progress,GTXPlusBasic,,,2017-02-19
Massive Dynamic,LHO5STVK,Versie Hillebrand,In_Progress,MGRPFU,,,2017-12-12
Bioplex,DIJBX6YA,Jonathan Berthelot,Won,GTXBasic,2017-12-18,780.0,2017-08-13
,T3IKG8BP,Violet Mclelland,In_Progress,GTXBasic,,,2017-04-03
,L0RMSHPL,Kami Bicknell,In_Progress,GTXBasic,,,2017-12-04
,XWD6E0Z2,Cassey Cress,Lost,GTXBasic,2017-05-18,0.0,2017-05-14
,NU6CWS1S,Markita Hansen,In_Progress,MGRPFS,,,2017-04-19
Newex,R6D8CG62,Donn Cantrell,Won,GTXPlusBasic,2017-08-12,1119.0,2017-06-24
Opentech,ILYM1T6M,Garret Kinder,Won,MGRPFS,2017-06-05,41.0,2017-04-17
,XJBJQ3I2,Vicki Laflamme,In_Progress,GTXBasic,,,2017-12-13
Toughzap,J1Y1XR79,Darcel Schlecht,In_Progress,GTXPro,,,2017-04-18
Ontomedia,N4PTHQVW,Cassey Cress,Won,GTXPro,2017-09-13,4274.0,2017-07-14
,GKV5VVA9,Rosalina Dieter,In_Progress,MGRPFS,,,2017-11-04
,HAB92LUA,Boris Faz,In_Progress,MGRPFU,,,2017-06-22
Silis,BY0AGL2P,Zane Levy,Won,GTXPro,2017-11-29,4516.0,2017-09-15
,BWIRZ9YE,Hayden Neloms,In_Progress,MGRPFS,,,2017-11-25
,KPQP4LWC,Rosie Papadopoulos,In_Progress,GTXPlusPro,,,2017-11-25
Massive Dynamic,7LKWG8JH,Corliss Cosme,Won,MGRPFS,2017-10-22,57.0,2017-09-26
Stark Industries,YONSOG22,Hayden Neloms,Won,MGRPFS,2017-12-20,85.0,2017-10-29
,30RXS2G0,Hayden Neloms,In_Progress,MGRPFU,,,2017-07-02
Konmatfix,K67KEUEK,Donn Cantrell,In_Progress,MGRPFS,,,2017-01-07
Cheers,RUBYTAA3,Donn Cantrell,In_Progress,GTXPro,,,2017-01-17
Funholding,AIADALTE,Donn Cantrell,Won,MGRPFU,2017-05-23,3210.0,2017-05-22
,86Q6YCXJ,Donn Cantrell,In_Progress,GTXPro,,,2017-07-03
Kinnamplus,61AT26EZ,Vicki Laflamme,In_Progress,GTXPlusPro,,,2017-12-27
dambase,92HJ91P9,Rosalina Dieter,Lost,MGRPFS,2017-12-03,0.0,2017-08-12
Scotfind,XGDOFUVI,Darcel Schlecht,Won,GTXPlusBasic,2017-06-15,1241.0,2017-03-14
Green-Plus,E5CTNJTB,Marty Freudenburg,Won,GTXPlusBasic,2017-03-17,1185.0,2017-02-15
Donquadtech,KBN2P833,Hayden Neloms,Won,GTXPlusBasic,2017-09-21,1151.0,2017-09-12
Cheers,E28LRSTR,Vicki Laflamme,Won,MGRPFS,2017-11-16,86.0,2017-08-14
Ollivander's Wand Shop,DVDT5PVS,Lajuana Vencill,Won,MGRPFU,2017-11-19,3520.0,2017-08-30
Bioholding,B5X4CMKB,Vicki Laflamme,In_Progress,MGRPFS,,,2017-09-02
Gogozoom,GKRH1K8J,Maureen Marcano,Won,GTXPlusBasic,2017-08-05,1122.0,2017-08-03
Cheers,6GA6MXKX,James Ascencio,Lost,GTXPlusPro,2017-05-23,0.0,2017-03-10
J-Texon,20ITRKC2,Corliss Cosme,Won,GTXPlusBasic,2017-12-05,1518.0,2017-09-19
,MIDLSD0U,Jonathan Berthelot,Lost,GTXPlusBasic,2017-11-10,0.0,2017-11-04
,S9DPWN5E,Lajuana Vencill,In_Progress,MGRPFU,,,2017-12-21
,KBW4LZ0B,Niesha Huffines,Lost,GTXBasic,2017-12-29,0.0,2017-12-18
Funholding,FDVLMVX9,Cassey Cress,Won,GTXPro,2017-12-27,6226.0,2017-11-07
Wayne Enterprises,USACO2P3,Kary Hendrixson,Won,GTXPlusBasic,2017-10-10,1501.0,2017-10-05
,L36IG3XM,Donn Cantrell,In_Progress,GTXPro,,,2017-01-08
,AUZD3ZEI,Kami Bicknell,In_Progress,GTXPlusBasic,,,2017-08-16
,SGGFSV6Y,Zane Levy,In_Progress,GTXPlusPro,,,2017-08-01
Scotfind,USHV6H75,Lajuana Vencill,Won,GTXPlusBasic,2017-10-11,1174.0,2017-08-24
,I7TEMTXE,Gladys Colclough,In_Progress,MGRPFS,,,2017-11-12
,OAL5Q4VG,Versie Hillebrand,Lost,MGRPFS,2017-12-18,0.0,2017-10-09
,GOKYBPA1,Hayden Neloms,In_Progress,MGRPFS,,,2017-10-03
Konex,QJ1S5YDB,Donn Cantrell,Won,MGRPFU,2017-03-22,4752.0,2017-01-15
Zoomit,02KN5OT3,Jonathan Berthelot,Won,GTXBasic,2017-05-24,494.0,2017-03-18
Inity,3MC3N16J,Anna Snelling,Lost,GTXPlusBasic,2017-05-20,0.0,2017-03-09
Groovestreet,Y7UR0ABC,Darcel Schlecht,Lost,GTXPlusBasic,2017-06-02,0.0,2017-02-23
Warephase,OQTO8Y96,Cassey Cress,Lost,GTXBasic,2017-09-20,0.0,2017-08-14
Good Burger,RTI81VEQ,Cecily Lampkin,In_Progress,MGRPFU,,,2017-10-02
,FWGNYFKL,Corliss Cosme,In_Progress,GTXBasic,,,2017-10-02
,IBZ4N42Q,Daniell Hammack,In_Progress,GTXPlusBasic,,,2017-08-06
,CR0H3STD,Zane Levy,In_Progress,GTXPro,,,2017-10-10
Cyberdyne Systems,N2SXVM1R,Marty Freudenburg,Lost,GTXBasic,2017-09-30,0.0,2017-07-17
Silis,H0IWSLO2,Elease Gluck,Won,MGRPFS,2017-09-13,79.0,2017-06-12
,7ZABLYR2,Maureen Marcano,In_Progress,MGRPFS,,,2017-12-26
Olivia Pope & Associates,ZQE3LJ3N,Jonathan Berthelot,Won,MGRPFS,2017-09-01,53.0,2017-08-03
Silis,E73M99A3,Lajuana Vencill,Won,MGRPFU,2017-09-24,4304.0,2017-09-17
Lexiqvolax,M3OU5E05,Niesha Huffines,Won,MGRPFS,2017-10-30,61.0,2017-09-19
,VYR59U26,Lajuana Vencill,Lost,GTXPro,2017-08-28,0.0,2017-08-12
Fasehatice,YZJQ8LG5,Rosie Papadopoulos,Won,GTXBasic,2017-08-13,735.0,2017-06-04
,VFVJ7MA1,Kami Bicknell,Lost,GTXBasic,2017-07-08,0.0,2017-06-26
Green-Plus,NF4PK2YT,Maureen Marcano,In_Progress,GTXBasic,,,2017-04-18
Kinnamplus,MYJHM3XL,Gladys Colclough,Won,GTXBasic,2017-08-20,456.0,2017-06-17
,E19FLJ3F,Versie Hillebrand,Lost,GTXBasic,2017-04-02,0.0,2017-01-28
Labdrill,2G0QB1E6,Darcel Schlecht,Lost,GTXPlusBasic,2017-04-08,0.0,2017-02-11
,W8ANK6WN,Niesha Huffines,In_Progress,GTXPlusBasic,,,2017-10-01
Ganjaflex,9EJ31THE,Versie Hillebrand,Lost,MGRPFS,2017-09-28,0.0,2017-09-23
Acme Corporation,N5LYGM4H,Donn Cantrell,Won,MGRPFU,2017-12-24,4255.0,2017-12-11
Ollivander's Wand Shop,L3G0EN0H,Jonathan Berthelot,Won,MGRPFS,2017-08-17,70.0,2017-05-16
Mathtouch,4OZJ47ZV,Kami Bicknell,Lost,GTXPro,2017-05-27,0.0,2017-03-24
Funholding,00O8GS1Z,Wilburn Farren,Won,MGRPFU,2017-10-14,3866.0,2017-08-16
Rundofase,GJKP7GA4,Elease Gluck,Won,MGRPFU,2017-08-02,4166.0,2017-07-09
,3H0WLQJC,Darcel Schlecht,In_Progress,MGRPFS,,,2017-12-12
Y-corporation,MP8A80QP,Wilburn Farren,Won,MGRPFU,2017-10-12,2432.0,2017-08-01
,MFB8V5MT,James Ascencio,Lost,MGRPFS,2017-10-07,0.0,2017-08-14
,5A7C2GQO,Vicki Laflamme,In_Progress,MGRPFU,,,2017-11-12
,3CIQCS4V,Anna Snelling,Lost,GTXPlusBasic,2017-08-16,0.0,2017-06-07
,UEH0S53L,Violet Mclelland,Lost,GTXBasic,2017-10-07,0.0,2017-09-27
Wonka Industries,HLJP22GZ,Cecily Lampkin,In_Progress,MGRPFU,,,2017-06-11
Funholding,RU3YN82N,Rosie Papadopoulos,Won,GTXPlusPro,2017-09-23,6140.0,2017-06-17
,MM9TF3XS,Vicki Laflamme,In_Progress,MGRPFU,,,2017-09-03
,7Y1NAQMY,Violet Mclelland,In_Progress,MGRPFU,,,2017-04-05
,HEXO3XJ9,Darcel Schlecht,Lost,GTXPro,2017-09-14,0.0,2017-09-09
,E78IZKVM,Wilburn Farren,In_Progress,MGRPFS,,,2017-03-11
Sonron,8T1YUCPW,Markita Hansen,Won,GTXBasic,2017-06-24,853.0,2017-04-05
,GOCS3FFZ,Kami Bicknell,In_Progress,MGRPFU,,,2017-12-15
Xx-holding,3FOYBK6V,Garret Kinder,In_Progress,GTXPlusPro,,,2017-10-06
,PIBLJ91S,Donn Cantrell,Lost,MGRPFU,2017-12-28,0.0,2017-07-31
,NI6Y3PQ7,Boris Faz,Lost,GTXPro,2017-10-07,0.0,2017-07-28
Olivia Pope & Associates,WNUCHVT2,Darcel Schlecht,Won,MGRPFS,2017-10-14,46.0,2017-08-26
Inity,TM55LMPZ,Anna Snelling,Won,GTXBasic,2017-05-17,592.0,2017-05-12
,C7NWBXES,Kary Hendrixson,Lost,GTXPlusBasic,2017-10-12,0.0,2017-07-19
Singletechno,WT6OTUZU,Versie Hillebrand,Won,GTXPlusBasic,2017-09-10,1117.0,2017-07-05
,C8CCAQVS,Cassey Cress,In_Progress,GTXPlusBasic,,,2017-05-16
Rantouch,CJ4IBJRM,Wilburn Farren,Won,MGRPFU,2017-11-21,3716.0,2017-09-19
Labdrill,MPGSXWKD,Anna Snelling,Won,MGRPFU,2017-09-25,4674.0,2017-07-25
dambase,VHZ3TIHA,Maureen Marcano,Won,GTXBasic,2017-12-03,756.0,2017-11-20
Stanredtax,AIXG4CMF,Daniell Hammack,Won,GTXBasic,2017-07-15,662.0,2017-05-10
Groovestreet,X5QVFUXW,Niesha Huffines,Won,GTXPlusPro,2017-04-03,8031.0,2017-02-09
,Y44S2NQT,Cassey Cress,In_Progress,MGRPFU,,,2016-12-18
Sumace,JE35H0PP,Darcel Schlecht,Lost,GTXPlusBasic,2017-06-21,0.0,2017-04-13
Zotware,EKJ2SVW7,Zane Levy,Won,GTXBasic,2017-04-09,563.0,2017-03-31
Silis,HHD7ZG7N,Darcel Schlecht,Won,GTXPlusBasic,2017-07-14,776.0,2017-06-01
Xx-holding,TFO5YKO1,Kami Bicknell,Lost,MGRPFU,2017-12-11,0.0,2017-07-25
dambase,CCAGD3VQ,Elease Gluck,Lost,GTXBasic,2017-05-06,0.0,2017-01-24
Bioholding,FGFULX87,Darcel Schlecht,Won,GTXPro,2017-08-24,6894.0,2017-07-09
,JA739ZG6,Markita Hansen,In_Progress,MGRPFS,,,2017-07-28
Globex Corporation,RQ06T666,Violet Mclelland,Won,MGRPFS,2017-09-23,47.0,2017-09-14
,D1Z3IN84,Markita Hansen,Lost,GTXBasic,2017-10-26,0.0,2017-09-04
,XXC8VQ8W,Markita Hansen,Lost,MGRPFS,2017-09-12,0.0,2017-09-01
Doncon,BR8AHKWR,Kami Bicknell,Won,GTXPlusBasic,2017-12-06,1669.0,2017-09-27
Wayne Enterprises,1V8NA7SZ,Rosalina Dieter,In_Progress,GTXPlusBasic,,,2017-10-28
Scotfind,KHWCCVEO,Marty Freudenburg,Won,GTXPlusBasic,2017-12-26,1520.0,2017-10-08
The New York Inquirer,RM7ZYNF2,Rosie Papadopoulos,Won,GTXBasic,2017-11-04,445.0,2017-09-10
Xx-zobam,U8SUADYM,Cecily Lampkin,Lost,MGRPFU,2017-05-09,0.0,2017-03-03
,I5FH2XUU,Gladys Colclough,Lost,GTXPlusPro,2017-03-23,0.0,2017-03-18
,SD7NLGBS,Gladys Colclough,Lost,GTXPro,2017-05-21,0.0,2017-03-03
Nam-zim,MY9Y4P60,Niesha Huffines,Won,GTXBasic,2017-09-06,548.0,2017-08-02
Umbrella Corporation,BUDTWL4J,Kary Hendrixson,Won,GTXPlusPro,2017-07-13,6263.0,2017-04-30
Nam-zim,OJCMTMAD,Jonathan Berthelot,Won,GTXBasic,2017-08-29,609.0,2017-06-17
Newex,NGLNMOWP,Cassey Cress,Lost,GTXBasic,2017-12-04,0.0,2017-08-30
Domzoom,KO9ABZ53,Gladys Colclough,Lost,GTXBasic,2017-05-11,0.0,2017-03-01
Olivia Pope & Associates,KBZ6OCW8,Gladys Colclough,Won,GTXPro,2017-07-16,5925.0,2017-04-29
The New York Inquirer,O1U6G7H4,Violet Mclelland,Won,MGRPFS,2017-10-14,60.0,2017-07-30
Streethex,H6PDLX5R,Darcel Schlecht,Won,MGRPFS,2017-12-21,62.0,2017-12-03
Rantouch,NYQMAX98,Corliss Cosme,Won,MGRPFS,2017-09-18,90.0,2017-09-04
,PHMVHT0E,Maureen Marcano,Lost,GTXBasic,2017-10-19,0.0,2017-07-28
,E8C9S5PD,Jonathan Berthelot,In_Progress,MGRPFS,,,2017-12-06
,UXW5W49Y,Vicki Laflamme,In_Progress,MGRPFS,,,2017-05-23
,X9VMGMPK,Donn Cantrell,In_Progress,GTXBasic,,,2017-08-05
Silis,FU6P06D9,Anna Snelling,Won,GTXPlusBasic,2017-07-23,1301.0,2017-05-30
Xx-holding,BJSDOBZ3,Violet Mclelland,In_Progress,GTXBasic,,,2017-11-01
Groovestreet,Z860G46G,Darcel Schlecht,Won,GTXPlusPro,2017-12-20,5609.0,2017-10-05
Zathunicon,0WFXB8GI,Maureen Marcano,Won,MGRPFU,2017-08-25,3652.0,2017-08-16
,RWC02SYY,Hayden Neloms,In_Progress,MGRPFS,,,2017-10-11
Streethex,OXXA2EE9,Versie Hillebrand,Won,GTXPlusPro,2017-04-10,7012.0,2017-04-04
Zumgoity,WL27UXND,Boris Faz,Lost,MGRPFU,2017-03-17,0.0,2017-03-06
Zoomit,4JKPETKU,Darcel Schlecht,In_Progress,GTXBasic,,,2017-12-31
,7ND3XR51,Cassey Cress,In_Progress,GTXPro,,,2017-12-13
,DPV2DTA4,Zane Levy,In_Progress,GTXPlusBasic,,,2017-04-02
,XZ5UGUJZ,Jonathan Berthelot,In_Progress,GTXPro,,,2017-01-28
,CIBZBEC6,Cassey Cress,In_Progress,GTXPlusBasic,,,2017-08-17
Wayne Enterprises,2V9OB619,Rosalina Dieter,Won,MGRPFS,2017-10-24,33.0,2017-07-30
Betasoloin,1AOOY4WB,Cassey Cress,Won,GTXPlusBasic,2017-07-08,1345.0,2017-06-27
,8V97CELH,Anna Snelling,In_Progress,GTXPlusBasic,,,2017-05-12
,IEXLL1FY,Anna Snelling,Lost,GTXPlusPro,2017-11-16,0.0,2017-07-30
Zotware,KXN4DS0I,James Ascencio,Won,GTXBasic,2017-09-22,585.0,2017-08-18
Gekko & Co,T7LDMHJP,Daniell Hammack,Won,GTXPro,2017-10-17,7381.0,2017-08-02
Zencorporation,OG4BCFF6,Jonathan Berthelot,Won,GTXBasic,2017-06-30,638.0,2017-03-28
,JYJNK1GO,Wilburn Farren,Lost,GTXBasic,2017-05-11,0.0,2017-05-01
Bioholding,8XPVZNQY,Gladys Colclough,In_Progress,GTXPlusPro,,,2017-03-25
Groovestreet,3VV141PR,Darcel Schlecht,Won,GTXPlusBasic,2017-05-08,1590.0,2017-03-12
,59UA1YRN,Maureen Marcano,In_Progress,GTXBasic,,,2017-05-05
Cancity,DL8RQLN7,Markita Hansen,Won,GTXPro,2017-07-14,5336.0,2017-05-05
Sumace,3DG7ZELF,Darcel Schlecht,Won,GTXPro,2017-04-02,5837.0,2017-01-17
Zencorporation,H3NO306L,Cecily Lampkin,Won,GTXPlusBasic,2017-04-22,1261.0,2017-02-03
Rantouch,15EBCJR6,Garret Kinder,Lost,MGRPFS,2017-07-10,0.0,2017-05-01
Scotfind,RVF9O0H5,Niesha Huffines,Won,GTXBasic,2017-06-07,555.0,2017-02-12
Isdom,SE996167,Kary Hendrixson,Won,GTXBasic,2017-06-08,823.0,2017-02-22
